date,TenneT,50Hertz,Amprion,TransnetBW
2022-02-10,124378.5,93770.75,73774.75,19651.75
2022-02-11,181754.25,116306.0,93843.25,13389.0
2022-02-12,165714.25,89196.75,58740.25,8513.25
2022-02-13,261152.0,198905.75,132606.25,14802.75
2022-02-14,288329.0,223975.25,151328.75,17280.5
2022-02-15,241848.0,168941.25,124615.75,14168.75
2022-02-16,324641.25,330234.75,216702.75,33986.5
2022-02-17,380164.0,337148.25,196567.75,33509.5
2022-02-18,293341.75,265511.25,166873.75,29336.5
2022-02-19,310401.0,283905.25,176423.0,26328.25
2022-02-20,317882.0,273777.5,204167.0,34108.0
2022-02-21,355989.75,324378.0,202224.5,31621.0
2022-02-22,304252.75,262082.75,155988.5,28215.0
2022-02-23,239829.5,227596.0,74634.0,8872.25
2022-02-24,293088.5,242931.25,137499.75,19942.25
2022-02-25,311496.25,260530.0,126999.0,18774.25
2022-02-26,64436.75,75452.5,26719.5,5015.75
2022-02-27,123057.0,34494.25,98250.75,18493.75
2022-02-28,130937.25,52237.0,60294.25,9981.25
2022-03-01,70305.0,74708.25,32111.5,7197.75
2022-03-02,25702.75,4099.75,16438.0,2168.75
2022-03-03,45081.75,19508.5,33959.75,4679.0
2022-03-04,59080.75,20258.25,44197.75,8260.5
2022-03-05,67508.0,19512.25,37598.0,8526.5
2022-03-06,35461.0,16708.25,43635.25,8178.25
2022-03-07,24921.25,37508.5,64915.0,12122.25
2022-03-08,75413.75,10639.25,94722.5,16285.5
2022-03-09,78127.5,17605.25,36956.0,5013.25
2022-03-10,165922.0,127468.25,66256.25,11332.25
2022-03-11,275214.0,247809.0,119359.25,15062.0
2022-03-12,171937.25,178595.25,61965.75,6537.25
2022-03-13,149010.25,160526.75,44959.0,6761.5
2022-03-14,80829.5,101572.75,44451.0,10673.5
2022-03-15,27264.25,25162.0,15079.25,9306.75
2022-03-16,114330.25,46574.25,72895.25,8781.25
2022-03-17,177672.75,100547.75,63786.75,7003.25
2022-03-18,79369.0,50994.5,87578.5,20867.5
2022-03-19,190351.25,149725.25,131374.0,23880.25
2022-03-20,252295.25,214656.25,84545.75,13003.75
2022-03-21,81051.25,128691.75,20492.75,5135.0
2022-03-22,27643.25,39947.25,17599.5,3777.75
2022-03-23,19129.0,26802.25,6288.75,1146.75
2022-03-24,19274.5,7970.0,12597.75,1722.75
2022-03-25,34524.5,26762.5,29775.25,6163.5
2022-03-26,80997.25,88921.5,41508.25,11206.0
2022-03-27,24295.75,18774.25,18426.5,6201.0
2022-03-28,53095.5,70061.5,10208.75,2369.0
2022-03-29,61646.75,67021.75,10328.75,3595.25
2022-03-30,28642.25,31382.0,16513.75,2554.25
2022-03-31,202058.5,172522.75,34725.5,1862.0
2022-04-01,244985.75,231725.0,101833.25,6373.5
2022-04-02,131475.0,168654.0,88181.5,9011.5
2022-04-03,109204.25,82377.25,25924.25,2398.75
2022-04-04,339941.5,289405.0,160503.5,16816.5
2022-04-05,191917.25,188977.5,138387.25,28179.75
2022-04-06,319303.75,228022.0,167564.5,19041.0
2022-04-07,367647.0,309694.25,212135.75,32767.75
2022-04-08,249850.5,215287.5,80935.0,18446.25
2022-04-09,242960.5,207480.25,96477.25,11516.0
2022-04-10,182093.75,184998.0,36637.0,5879.0
2022-04-11,38060.25,48257.0,42258.0,5947.25
2022-04-12,173924.75,88911.75,64704.25,6962.75
2022-04-13,66312.5,76324.0,15928.5,1914.5
2022-04-14,66974.25,40089.5,21354.25,2530.75
2022-04-15,52545.75,95413.75,20932.75,4560.5
2022-04-16,73336.5,68408.5,60882.25,11715.75
2022-04-17,60940.75,22249.25,57839.75,12244.5
2022-04-18,50314.5,20739.75,28730.75,5963.75
2022-04-19,85478.75,68271.0,32999.75,5368.25
2022-04-20,69067.25,53150.0,59935.5,9730.25
2022-04-21,98730.0,42927.0,59399.0,9902.0
2022-04-22,188269.75,103890.5,85841.75,12602.5
2022-04-23,196700.0,116906.75,108049.75,15208.5
2022-04-24,194603.25,134650.0,67641.5,11950.5
2022-04-25,57606.75,39384.75,14542.5,1494.25
2022-04-26,39956.75,13954.75,26726.25,2528.5
2022-04-27,24722.75,21392.75,19591.75,2914.5
2022-04-28,38408.25,18660.75,20764.0,5611.25
2022-04-29,42606.75,10844.75,24516.25,3379.25
2022-04-30,44639.5,31384.75,28058.0,2455.75
2022-05-01,17468.0,24487.75,9607.5,310.75
2022-05-02,26978.25,16946.5,18060.0,1938.5
2022-05-03,43099.5,22615.75,21933.0,1215.75
2022-05-04,16195.0,14233.0,11005.5,1166.75
2022-05-05,15858.0,22265.0,5525.5,2201.0
2022-05-06,21475.5,7451.25,9698.25,4910.25
2022-05-07,41303.75,22702.0,13157.5,2524.5
2022-05-08,50517.25,35519.5,30430.75,4946.75
2022-05-09,40273.5,31180.75,16165.25,5077.75
2022-05-10,109065.0,81762.5,49423.5,1905.5
2022-05-11,124233.5,114832.0,95795.5,13214.5
2022-05-12,163834.75,131208.25,57437.5,13685.0
2022-05-13,162718.0,99144.5,55081.25,6263.75
2022-05-14,99521.5,107151.0,18452.25,779.0
2022-05-15,28685.75,21280.5,32636.25,3402.5
2022-05-16,114497.5,51296.75,55386.75,9952.75
2022-05-17,36384.0,41513.25,14348.25,1911.75
2022-05-18,59863.0,70444.5,30468.5,6072.75
2022-05-19,69725.75,77604.5,47189.5,8720.0
2022-05-20,84303.0,62150.5,57927.75,10218.5
2022-05-21,197190.5,219265.0,60761.0,8151.5
2022-05-22,18547.5,29743.25,8629.5,1558.75
2022-05-23,157505.0,107475.25,71227.5,12912.25
2022-05-24,151310.75,103198.0,73829.25,9485.0
2022-05-25,118720.0,47482.5,68369.75,3402.5
2022-05-26,214061.5,159169.0,86758.0,10205.5
2022-05-27,261111.5,203938.0,98340.75,14572.75
2022-05-28,221189.5,200834.0,59304.25,4292.75
2022-05-29,84653.75,36439.0,30306.25,2843.5
2022-05-30,15284.0,23070.0,8119.5,1489.25
2022-05-31,15936.25,13291.0,19760.0,5949.75
2022-06-01,42697.25,44917.5,32408.0,6926.0
2022-06-02,68207.5,48535.75,13333.5,2960.0
2022-06-03,52012.0,25856.25,34175.25,4425.25
2022-06-04,47763.75,35100.0,30765.5,2455.75
2022-06-05,101841.5,60585.5,76435.25,14577.0
2022-06-06,175907.5,68842.25,92697.25,6975.0
2022-06-07,158785.25,43311.25,50058.75,4118.5
2022-06-08,39207.0,21349.75,34979.25,6058.75
2022-06-09,81682.25,46398.75,41884.0,8215.75
2022-06-10,50970.25,36686.5,18867.0,660.0
2022-06-11,64142.75,31732.25,19032.75,294.0
2022-06-12,74061.5,29018.0,23023.75,1393.5
2022-06-13,121712.75,94103.25,36864.0,5657.25
2022-06-14,35446.75,52392.25,9565.5,1742.25
2022-06-15,26974.25,16626.5,19168.5,3431.0
2022-06-16,50982.0,53635.0,25378.25,4566.25
2022-06-17,35229.75,20254.75,13753.5,2178.5
2022-06-18,90878.0,79891.5,38335.0,3170.0
2022-06-19,76391.0,94896.0,62377.0,10094.25
2022-06-20,94036.25,55639.25,31701.5,8892.0
2022-06-21,36556.75,62489.0,13829.5,2628.0
2022-06-22,18961.5,13566.0,15272.5,1666.5
2022-06-23,43977.75,33017.5,24758.0,2312.0
2022-06-24,94610.75,98306.0,42118.25,9057.5
2022-06-25,21911.75,18796.25,25972.75,3290.25
2022-06-26,39780.75,17885.0,15481.75,3635.5
2022-06-27,50919.75,63051.5,19058.25,7166.75
2022-06-28,26005.25,40828.75,12022.0,2716.25
2022-06-29,78035.0,51850.0,17041.25,881.75
2022-06-30,58109.75,24795.0,33014.5,2769.75
