sim,revenue_total_eur,eeg_premium_total_eur,mwh_delivered_total,mwh_gross_park_total,avg_p_market,avg_p_realised
1799,565683892.1200604,133119599.26736271,3930148.7124573784,4320000.0,135.95856547223852,143.1785883319149
1800,607080454.82624,139819793.3162173,3936917.3509558695,4320000.0,145.8690576971351,153.57206192148115
1801,585490007.1894484,138100144.0746253,3932477.5827057585,4320000.0,141.32442139072697,148.81014210728785
1802,607991205.9075127,142047128.4721865,3914523.04700491,4320000.0,146.91460355431494,154.70667340658136
1803,587802796.0308751,139462605.20055842,3928054.1983078453,4320000.0,141.72832409845478,149.21334244712574
1804,599936486.7513697,141342832.77790168,3920609.9908620217,4320000.0,144.77496847219902,152.59164485596798
1805,564988193.1209612,130383778.09101549,3897443.584346229,4320000.0,137.27643593895033,144.6466121627335
1806,572376544.4353656,132906957.96158503,3909763.7944505555,4320000.0,138.4488580328425,145.8334464485771
1807,561224528.9137537,133671764.35772116,3929003.0421612314,4320000.0,135.41348997371315,142.58635384610506
1808,604506244.905061,137713153.7597475,3924392.1700267293,4320000.0,145.48539009638606,153.23431471027962
1809,574422517.7390128,134949698.3262569,3922105.9438520963,4320000.0,138.55715767577666,145.96134994026687
1810,569526371.478229,135041870.60096502,3925772.585031758,4320000.0,137.5510335976128,144.94181327204487
1811,611660862.1722354,142700949.61758226,3960249.4844574365,4320000.0,146.21548498327132,153.85629567283374
1812,583582801.3486345,137220053.0671862,3908538.1396300737,4320000.0,141.38233478464298,148.95948778190527
1813,561305148.9180987,136103453.83764267,3924645.041815305,4320000.0,135.4273755876184,142.7181578753625
1814,630076907.6757782,146704667.08522785,3946770.550312391,4320000.0,151.04244181938415,159.03960819641193
1815,569162790.8891304,134509608.77708745,3932615.0248242468,4320000.0,137.05833424945186,144.43218860715567
1816,603217015.8337052,144062003.8641711,3942476.0440940685,4320000.0,144.85776982436818,152.45961709136296
1817,609280872.9289235,145399506.01500908,3934206.870952833,4320000.0,146.60305934238554,154.31250707797867
1818,582420210.585046,138266654.32465923,3916753.179401119,4320000.0,140.61829460786632,148.1231514329415
1819,580870182.0318928,137936334.84178618,3920091.2363691395,4320000.0,139.98284475031883,147.49283443332877
1820,562212885.0866191,129335691.63272911,3930809.7714933977,4320000.0,135.21333328243776,142.5028053292576
1821,547840909.9306204,129574358.1167097,3928468.295486778,4320000.0,132.23331433111693,139.28290241308565
1822,612199515.4588984,144807510.1588054,3941749.7211192683,4320000.0,147.03325295995992,155.0440840192688
1823,601907891.2176746,139646104.4708199,3920652.1594278677,4320000.0,145.1814512903485,152.98628526386264
1824,562225868.0187738,135502970.98945254,3936284.0983778597,4320000.0,135.2188419117724,142.4690179927252
1825,567999667.2795066,134132079.78161228,3932691.6830672505,4320000.0,136.65878514734038,143.9556237952417
1826,572379749.7511792,138043961.46581012,3924899.3466462377,4320000.0,137.9481901757772,145.28996527136505
1827,599179626.4032364,140454532.2527618,3934993.4905456165,4320000.0,144.1553873908883,151.86784989715483
1828,590433801.7193907,142125954.8113413,3940426.0962697663,4320000.0,141.6599791790795,149.22473185777383
1829,616311212.1746328,145900114.07208726,3937940.6269835103,4320000.0,147.91833966522466,155.95666895267226
1830,591507157.5465535,136546719.44080204,3933361.5693640076,4320000.0,142.0881881531824,149.56734541247343
1831,580215324.7066852,135405523.4618649,3932849.91021557,4320000.0,139.72064325421888,147.20008745217055
1832,599250563.6709713,145572973.57566774,3936335.26025848,4320000.0,143.87413627804648,151.54593600505905
1833,579055427.896303,138633511.41922623,3927465.764103796,4320000.0,139.57064402862702,147.2159607387622
1834,611606067.2726787,145261756.84238806,3931600.050884992,4320000.0,147.06078855273802,154.99127451111406
1835,570465720.4972436,136687273.1995683,3910854.7824925063,4320000.0,137.7760254542914,145.03830165125964
1836,581613136.2594293,139466369.52904674,3930153.096826297,4320000.0,139.8985253933726,147.39764369148955
1837,569622691.7639593,131871669.94206184,3942863.291648539,4320000.0,136.7446767893603,144.11492354762453
1838,584637942.2581478,141716725.9735406,3945742.3903974434,4320000.0,140.1194529451568,147.53240679869336
1839,583418742.4368694,140663335.18640444,3931019.501837962,4320000.0,140.7294610288603,148.21394640500685
1840,574586438.6276603,137456416.20947367,3925178.349118869,4320000.0,138.40887078032225,145.70528297432736
1841,604328546.7067974,140744558.03188637,3940629.5724841054,4320000.0,145.0413533707294,152.86255586054324
1842,566531870.994566,133538080.28016578,3941528.738358247,4320000.0,135.8407051419335,143.00445722059965
1843,597874325.0652133,140831596.75326157,3937767.698096367,4320000.0,143.66827458145696,151.46483052801736
1844,567868037.6483964,132813332.1100401,3929180.1537710153,4320000.0,136.83844191719567,144.21783641020062
1845,592803620.9873806,139214576.3841262,3920333.838791459,4320000.0,143.10853791661458,150.7483849873941
1846,586223639.451014,136456997.30895123,3928759.3971126727,4320000.0,141.37733896812068,148.88474650865507
1847,609047648.1100358,142728487.3079415,3952351.4737586156,4320000.0,145.724185566649,153.4019750073862
1848,598422862.7827847,142730739.62673756,3933116.2665463323,4320000.0,144.44018284463394,152.07949266616146
1849,592903008.6860424,138391679.28345707,3940210.3303706073,4320000.0,142.46429753680383,150.27542184678776
1850,603489702.71611,142912943.9675941,3938184.11772501,4320000.0,144.83021703580226,152.59915529823544
1851,590699601.2514234,139608833.48529485,3938306.8217866966,4320000.0,141.94222003538704,149.52419115723322
1852,582349937.7091882,138792051.9819548,3908282.5690974896,4320000.0,141.1220884253443,148.6107918250009
1853,605448508.0742553,141907950.54753223,3920638.5548702255,4320000.0,145.99168904130994,153.8923473143806
1854,624320526.6000135,146852949.472673,3923439.075550765,4320000.0,150.84008932944548,158.9152811692828
1855,591084772.5181978,138588398.4268621,3945609.0351304337,4320000.0,141.78222923248046,149.4403834435478
1856,573560017.0672269,139801780.32670724,3919487.0854585427,4320000.0,138.64267325423512,146.05222844038727
1857,575713468.8385502,135312281.44780764,3930344.2744284794,4320000.0,138.60207656000975,146.0252919472829
1858,613137863.3137387,144134868.03029218,3929721.6421815464,4320000.0,147.31297538589934,155.25877409403202
1859,583544163.4258316,134343925.1830317,3942705.0175153203,4320000.0,140.11327575454152,147.62883643834897
1860,579553433.4145577,137657844.89314473,3909819.9404247664,4320000.0,139.98927369552968,147.42555886682476
1861,601229404.0095502,144068300.52526727,3941711.816655025,4320000.0,144.25125326446107,151.9067076414812
1862,563505880.8260577,133789944.42088918,3911643.603247577,4320000.0,136.04100095077376,143.20782002687767
1863,616844304.8416272,143595414.504386,3934274.6360317,4320000.0,148.4405429139426,156.61881376177678
1864,583123834.680359,138602346.01840967,3930807.4563721153,4320000.0,140.47834258289066,147.9782876919753
1865,569454575.4207624,130464794.4992389,3932783.4980969783,4320000.0,137.285297284428,144.51939361414918
1866,580702371.4265673,135574808.37618968,3930551.6161205377,4320000.0,139.95437466250192,147.497546010583
1867,573962566.0317966,135187854.02642384,3928657.5970016643,4320000.0,138.41194890750407,145.8201536518805
1868,591920766.9772916,136007424.72709492,3927273.066992714,4320000.0,142.43275030356617,150.02840422578757
1869,566800333.2089146,131694608.71746698,3905209.7586526326,4320000.0,137.4048771189984,144.76054669693912
1870,576724899.0474405,134952685.08146876,3931097.350004999,4320000.0,138.78856921164908,146.11003844616428
1871,561951411.5795051,130187558.63365658,3929573.5164538454,4320000.0,135.33573108409448,142.5258667339746
1872,576226065.6815752,137386536.03141358,3943723.127283893,4320000.0,138.29949661537628,145.635572779942
1873,573851432.9997598,132053541.7148873,3934760.340184544,4320000.0,138.03121365045382,145.4228427975672
1874,611986188.870657,144951562.47504997,3952756.22479425,4320000.0,146.5660345434717,154.4117877369047
1875,584991670.2535536,141654785.95311275,3924254.721142135,4320000.0,141.15365452806256,148.79320489752078
1876,581923839.860625,137095278.2127548,3931427.841401657,4320000.0,140.09150885618283,147.59101450516087
1877,583690816.3532295,140192286.53945005,3924012.689224314,4320000.0,140.6846306234324,148.292129737305
1878,563979936.1813412,134646791.18082824,3935966.2808992025,4320000.0,135.832144558013,143.14114178856
1879,589484909.9527478,141288722.07561997,3938168.3623513747,4320000.0,141.570108855279,149.09310151894667
1880,619011001.4112372,144008609.58120182,3931018.675224206,4320000.0,148.91513162646453,156.8373699835506
1881,561201932.1349562,130820198.42748393,3944376.0489878715,4320000.0,134.61707286823298,141.90008955576448
1882,583422165.9117185,136963906.3819975,3920036.0119894277,4320000.0,140.79471973895892,148.301988521651
1883,602950908.6488684,144607294.98485264,3935058.161599078,4320000.0,144.91921434816288,152.7498094206589
1884,559109685.8448591,131895791.49440661,3955514.573554072,4320000.0,133.9154708740972,141.00816594505764
1885,590569147.5884289,139920942.45961577,3913232.2935117595,4320000.0,142.85084120840722,150.46667071770287
1886,567554167.3520925,133260467.31760019,3942798.808204106,4320000.0,136.1828657369487,143.43329091714762
1887,600907806.4576421,140058846.42942366,3934046.802552288,4320000.0,144.63574072685884,152.24255701133308
1888,582330457.0531089,137794864.81409794,3944704.0762807922,4320000.0,139.7076751776747,147.07629290254528
1889,602877827.5578218,144556555.9982428,3943203.3061053534,4320000.0,144.63332428694113,152.2745053337493
1890,555718416.2496871,132938078.10693783,3926818.6915656733,4320000.0,134.06720273241098,141.22253913592016
1891,606487030.8684801,143865628.0585827,3931505.634917728,4320000.0,146.08553663136115,153.95447979938803
1892,595622242.9810451,139294405.82312822,3936864.752475909,4320000.0,143.22986292735834,150.82855517934016
1893,589000062.498273,142888599.46757096,3925720.9453497347,4320000.0,142.2135342652104,149.76640123775988
1894,579761102.5640935,136918384.39050165,3897804.2618333106,4320000.0,140.68193802867637,148.17057293324936
1895,582488993.16345,138289289.26289305,3939605.7030143477,4320000.0,139.9290586680448,147.4064991305043
1896,608579835.5036757,144716176.77503398,3913675.0019474477,4320000.0,147.15418851531982,154.97939327108568
1897,585742803.9981506,139774044.7194053,3945373.1064262674,4320000.0,140.59443801139042,148.01779380927715
1898,632555918.953388,147436339.14871824,3908790.4934553313,4320000.0,153.1249268754454,161.34815883080907
1899,605877336.042782,143466352.79663134,3931800.1460264805,4320000.0,145.65120873813342,153.37804723643475
1900,602732133.8099229,141573093.1236329,3924165.735364838,4320000.0,145.30166330870227,153.16959748521515
1901,595183747.4769683,140238360.65811577,3937697.710017371,4320000.0,143.0367714263215,150.68934442811363
1902,585404914.6523218,139085871.19990492,3932864.5899926135,4320000.0,141.12735063227822,148.66866555368446
1903,574686944.0767845,133160888.51671763,3933451.186235412,4320000.0,138.3181968030863,145.6817043325836
1904,599433416.4918997,144497803.32581425,3943945.431764635,4320000.0,143.9818045690592,151.6966773490886
1905,579578783.2427682,136766411.7653693,3939600.002477966,4320000.0,139.0201144777758,146.50428743399024
1906,591699603.50521,139668537.7721739,3932205.2278468157,4320000.0,142.3020175746896,149.9184320726665
1907,610658530.5627532,143486294.67876783,3933524.4289432783,4320000.0,146.80505170075833,154.6234685926046
1908,605488288.5051225,140336436.47091374,3934737.917136899,4320000.0,145.67553330982773,153.52506155173256
1909,574905693.1872332,135171138.8905457,3927722.712249274,4320000.0,138.34072585482377,145.8111303575598
1910,584371422.0892944,139120827.06399265,3923899.664726562,4320000.0,140.90439153611518,148.37376439665803
1911,571051014.5054632,134744539.8476306,3937911.1591298846,4320000.0,137.17915040168276,144.54638598164303
1912,580728495.7095948,139777371.2718602,3925004.02439318,4320000.0,140.11671482798357,147.67514549255853
1913,560912635.8304338,132968070.92195094,3926282.1782897995,4320000.0,135.2611054137369,142.55066109892834
1914,590166966.1036325,139620055.6005515,3914205.776056408,4320000.0,142.77971363181663,150.3338144383839
1915,593859041.9187071,141042190.80990022,3936945.812305097,4320000.0,142.89186532458842,150.54288838110378
1916,606180484.4936743,144234491.51952228,3937765.9312045416,4320000.0,145.5727329654066,153.28625175372886
1917,589392739.9037199,141279481.3488834,3914862.635192479,4320000.0,142.2718118071761,149.76577559320796
1918,551838628.8106202,130651738.21923193,3932918.437119493,4320000.0,132.83482863268026,139.8415331371439
1919,611323581.7611219,142610316.52997735,3928140.1567748603,4320000.0,147.09389089060977,154.9239898443619
1920,597541709.0431471,140946718.07669964,3935597.261785631,4320000.0,143.75689824943368,151.3993125002792
1921,555367251.4671084,130115290.32359177,3922067.7301005023,4320000.0,134.00623410439601,141.17775051516725
1922,584464647.5747586,140132234.17753467,3949912.883632506,4320000.0,139.8597513647116,147.2831013313835
1923,581888622.8323615,139270621.15644148,3930551.946742265,4320000.0,139.97820487509435,147.48426095031593
1924,603443642.1890147,142112725.6578348,3933154.900044286,4320000.0,144.94086494851067,152.7301320653225
1925,584805360.8027796,136737526.41025,3915939.4583554105,4320000.0,141.43220157858642,149.02932264897106
1926,598083848.4205679,139245343.97604737,3918006.2129461095,4320000.0,144.50207262081278,152.2348050710433
1927,576521741.115619,136136000.1744808,3927982.7151769795,4320000.0,138.85548062985475,146.31769025852591
1928,597552836.9020386,144521999.88213614,3936749.204057759,4320000.0,143.67228021251145,151.43935630233153
1929,575264636.2941104,134653906.78583336,3914449.9562851926,4320000.0,138.97651188423134,146.4132708980099
1930,607093988.9942175,145662464.92985305,3951995.638606418,4320000.0,145.3058034684679,153.0335644356745
1931,569231887.2256622,136659416.79531774,3923614.6580633195,4320000.0,137.04575048728836,144.4156613695764
1932,595664416.6334858,140558602.37553352,3930385.3626902513,4320000.0,143.37103285788024,151.04190494813867
1933,576800311.5792996,136340674.98010132,3936325.6468805694,4320000.0,138.50651644214545,146.06697412387334
1934,580408260.323221,137209874.07843608,3938674.4720962225,4320000.0,139.41756725019513,146.89550494043982
1935,558595804.8397099,133957332.98234023,3914439.0359283127,4320000.0,135.10931530631126,142.2566992964854
